bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
RightPinky1	0.05608651041985	0.05608651041985	0.05608651041985	1	0	0	0	1	0	1	1	1	0.55175840854645	1.3284752368927	0.02417480945587	1	0	0	0	1	0	1	1	1	0.55175840854645	1.3284752368927	0.02417480945587	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightLittleProximal
RightPinky2	0.02375745773315	0.02375745773315	0.02375745773315	1	0	0	0	1	0	1	1	1	0.5755158662796	1.32650005817413	0.02351403236389	1	0	0	0	1	0	1	1	1	0.5755158662796	1.32650005817413	0.02351403236389	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightLittleIntermediate
RightPinky3	0.01501619815826	0.01501619815826	0.01501619815826	1	0	0	0	1	0	1	1	1	0.59053206443787	1.32556319236755	0.02311444282532	1	0	0	0	1	0	1	1	1	0.59053206443787	1.32556319236755	0.02311444282532	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightLittleDistal
RightRing1	0.05803552269936	0.05803552269936	0.05803552269936	1	0	0	0	1	0	1	1	1	0.55370742082596	1.33399724960327	0.01268482208252	1	0	0	0	1	0	1	1	1	0.55370742082596	1.33399724960327	0.01268482208252	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightRingProximal
RightRing2	0.03536093235016	0.03536093235016	0.03536093235016	1	0	0	0	1	0	1	1	1	0.58906835317612	1.33111619949341	0.01223194599152	1	0	0	0	1	0	1	1	1	0.58906835317612	1.33111619949341	0.01223194599152	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightRingIntermediate
RightRing3	0.01688194274902	0.01688194274902	0.01688194274902	1	0	0	0	1	0	1	1	1	0.60595029592514	1.32949638366699	0.01188898086548	1	0	0	0	1	0	1	1	1	0.60595029592514	1.32949638366699	0.01188898086548	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightRingDistal
RightThumb1	0.00951719284058	0.00951719284058	0.00951719284058	1	0	0	0	1	0	1	1	1	0.50518906116486	1.32583296298981	-0.00841808319092	1	0	0	0	1	0	1	1	1	0.50518906116486	1.32583296298981	-0.00841808319092	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightThumbProximal
RightThumb2	0.0222627222538	0.0222627222538	0.0222627222538	1	0	0	0	1	0	1	1	1	0.52745175361633	1.32308709621429	-0.03088104724884	1	0	0	0	1	0	1	1	1	0.52745175361633	1.32308709621429	-0.03088104724884	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightThumbIntermediate
RightThumb3	0.01725709438324	0.01725709438324	0.01725709438324	1	0	0	0	1	0	1	1	1	0.54470884799957	1.3208794593811	-0.04566943645477	1	0	0	0	1	0	1	1	1	0.54470884799957	1.3208794593811	-0.04566943645477	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightThumbDistal
RightLowerArmTwist01	0.14168998599052	0.14168998599052	0.14168998599052	1	0	0	0	1	0	1	1	1	0.43584761023521	1.33150792121887	0.01089191436768	1	0	0	0	1	0	1	1	1	0.43584761023521	1.33150792121887	0.01089191436768	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightThumbDistal
RightLowerArmTwist02	0.06081661581993	0.06081661581993	0.06081661581993	1	0	0	0	1	0	1	1	1	0.35497424006462	1.33211958408356	0.01783680915833	1	0	0	0	1	0	1	1	1	0.35497424006462	1.33211958408356	0.01783680915833	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightThumbDistal
Wing.L	-0.06206538900733	-0.06206538900733	-0.06206538900733	1	0	0	0	1	0	1	1	1	-0.0620653629303	1.28594732284546	0.09757006168365	1	0	0	0	1	0	1	1	1	-0.0620653629303	1.28594732284546	0.09757006168365	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightThumbDistal
Wing.R	0.0620654374361	0.0620654374361	0.0620654374361	1	0	0	0	1	0	1	1	1	0.06206546351314	1.28594732284546	0.09757006168365	1	0	0	0	1	0	1	1	1	0.06206546351314	1.28594732284546	0.09757006168365	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightThumbDistal
